"ID","Description","Account type","DIMLIST","DRCRRECLASS","Offset account used in US Eliminations","EQUITYRCLS","EVDES_ENG","FA_01","FA_02","FA_03","FA_04","FA_05","FA_XX","INTERCO","MISC_CHECK","Rate type","RECLASS250","RECLASS253","RECLASS256","RECLASS258","RECLASS264","RECLASS265","RECLASS266","Scaling","Elimination Code","H1"
"01100508","Deutsche Bank/USD/0946202 00","AST","","","","","Deutsche Bank/USD/0946202 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100509","Deutsche Bank/EUR/0946186 00","AST","","","","","Deutsche Bank/EUR/0946186 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100510","Deutsche Bank/EUR/0946160 00","AST","","","","","Deutsche Bank/EUR/0946160 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100511","Deutsche Bank/EUR/0940775 00","AST","","","","","Deutsche Bank/EUR/0940775 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100512","Deutsche Bank/USD/0940775 00","AST","","","","","Deutsche Bank/USD/0940775 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100513","Deutsche Bank/EUR/0945725 00","AST","","","","","Deutsche Bank/EUR/0945725 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100514","Deutsche Bank/EUR/3660339 00","AST","","","","","Deutsche Bank/EUR/3660339 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100515","Deutsche Bank/SEK/3660339 00","AST","","","","","Deutsche Bank/SEK/3660339 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100516","Deutsche Bank/USD/3660339 00","AST","","","","","Deutsche Bank/USD/3660339 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100517","DB 258 EUR 0946210 00","AST","","","","","DB 258 EUR 0946210 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100518","Deutsche Bank/EUR/0946210 00","AST","","","","","Deutsche Bank/EUR/0946210 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100519","Deutsche Bank/EUR/0945949 00","AST","","","","","Deutsche Bank/EUR/0945949 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100520","Deutsche Bank/EUR/0945733 00","AST","","","","","Deutsche Bank/EUR/0945733 00","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100531","Deutsche Bank/GBP/22539900","AST","","","","","Deutsche Bank/GBP/22539900","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100550","DB 264 SEK 12021780015","AST","","","","","DB 264 SEK 12021780015","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100557","Bank of America/EUR/ #592016","AST","","","","","Bank of America/EUR/ #592016","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100563","Deutsche Bank/JPY/09","AST","","","","","Deutsche Bank/JPY/09","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100565","Deutsche Bank Unipol/EUR","AST","","","","","Deutsche Bank Unipol/EUR","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01100566","Dte Bank Unipol/USD/0945980 01","AST","","","","","Dte Bank Unipol/USD/0945980 01","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108086","LB Rheinland-Pfalz 110 041 449","AST","","","","","LB Rheinland-Pfalz 110 041 449","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108087","Landesbank Rheinland-Pfalz 110 134 673","AST","","","","","Landesbank Rheinland-Pfalz 110 134 673","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108088","COMMERZBANK/EUR/3838604","AST","","","","","COMMERZBANK/EUR/3838604","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108089","COMMERZBANK/EUR/3840022","AST","","","","","COMMERZBANK/EUR/3840022","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108096","DRESDNER BANK AG/EUR/178288500","AST","","","","","DRESDNER BANK AG/EUR/178288500","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108097","DRESDNER BANK AG/EUR/179803000","AST","","","","","DRESDNER BANK AG/EUR/179803000","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108099","Dresdner Bank-  Deposit Grace","AST","","","","","Dresdner Bank-  Deposit Grace","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108100","COMMERZBANK/GBP/3825007","AST","","","","","COMMERZBANK/GBP/3825007","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108101","Dreba GBP Deposit","AST","","","","","Dreba GBP Deposit","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108102","Coba USD Deposit","AST","","","","","Coba USD Deposit","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108103","DRESDNER BANK AG/USD/1801995","AST","","","","","DRESDNER BANK AG/USD/1801995","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108104","DRESDNER BANK AG/EUR/180500900","AST","","","","","DRESDNER BANK AG/EUR/180500900","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108105","Danske Bank/SEK/12021780015","AST","","","","","Danske Bank/SEK/12021780015","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108106","BANCA INTESA S.P.A./EUR/99436030143","AST","","","","","BANCA INTESA S.P.A./EUR/99436030143","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108107","DEUTSCHE BANK AG/EUR/3660339","AST","","","","","DEUTSCHE BANK AG/EUR/3660339","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108108","DEUTSCHE BANK AG/SEK/366003390044","AST","","","","","DEUTSCHE BANK AG/SEK/366003390044","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108109","DEUTSCHE BANK AG/EUR/3660339","AST","","","","","DEUTSCHE BANK AG/EUR/3660339","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108110","DEUTSCHE BANK AG/EUR/3660404","AST","","","","","DEUTSCHE BANK AG/EUR/3660404","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108111","DRESDNER BANK AG/EUR/1800413","AST","","","","","DRESDNER BANK AG/EUR/1800413","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108112","Swedbank/SEK/8105-9,974 808 753-4","AST","","","","","Swedbank/SEK/8105-9,974 808 753-4","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108115","Commerzbank/EUR/518 383008000","AST","","","","","Commerzbank/EUR/518 383008000","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108116","Commerzbank/USD/01 801 995 70","AST","","","","","Commerzbank/USD/01 801 995 70","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108125","ING Bank-Alltech DE EURO","AST","","","","","ING Bank-Alltech DE EURO","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108126","Dresdner Bank-Alltech DE EURO","AST","","","","","Dresdner Bank-Alltech DE EURO","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108143","Commercial Bank of Dubai/EUR/1000807121","AST","","","","","Commercial Bank of Dubai/EUR/1000807121","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108144","COMMERZBANK/EUR/3813441","AST","","","","","COMMERZBANK/EUR/3813441","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108145","Commerzbank/EUR/381344100","AST","","","","","Commerzbank/EUR/381344100","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108153","Commerzbank/USD/01 801 995 00400","AST","","","","","Commerzbank/USD/01 801 995 00400","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108154","Commerzbank/RUB/40807810700002190957","AST","","","","","Commerzbank/RUB/40807810700002190957","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108155","Treasury Clearing Ac","AST","","","","","Treasury Clearing Ac","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108160","Coba DEM Deposit","AST","","","","","Coba DEM Deposit","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108043","Kreditanstalt Wien ATS Kred 0175 444 04","AST","","","","","Kreditanstalt Wien ATS Kred 0175 444 04","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108044","BCI (Fiskalvertreter) ITL Kto. 9007 8480 136","AST","","","","","BCI (Fiskalvertreter) ITL Kto. 9007 8480 136","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108045","Den Danske DKK Kto. 444 096 95 77","AST","","","","","Den Danske DKK Kto. 444 096 95 77","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108046","Nordea Bank 1572 3000 366 443","AST","","","","","Nordea Bank 1572 3000 366 443","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108047","Banco Sabadell ESP Kto. 000 111 55 19","AST","","","","","Banco Sabadell ESP Kto. 000 111 55 19","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108048","Banco Sabadell PTE Kto. 007 0000 906","AST","","","","","Banco Sabadell PTE Kto. 007 0000 906","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108049","Den Norske NOK Kto. 5005 0579 627","AST","","","","","Den Norske NOK Kto. 5005 0579 627","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108050","Banco Commercial Portugues Kto. 259473449","AST","","","","","Banco Commercial Portugues Kto. 259473449","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108051","Provinsbanken SEK Kto. 336 400 3404","AST","","","","","Provinsbanken SEK Kto. 336 400 3404","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108052","Banktransfer AP","AST","","","","","Banktransfer AP","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108053","Banktransfer AR","AST","","","","","Banktransfer AR","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108054","Banktransfer IC","AST","","","","","Banktransfer IC","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108055","BNP FRF Kto. 000 100 82 62 476","AST","","","","","BNP FRF Kto. 000 100 82 62 476","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108056","COMMERZBANK/GBP/160110895000","AST","","","","","COMMERZBANK/GBP/160110895000","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108057","Coba (London) EUR Kto.  160 110 895 000","AST","","","","","Coba (London) EUR Kto.  160 110 895 000","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108059","Dresdner Bank USD 1 801 995","AST","","","","","Dresdner Bank USD 1 801 995","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108060","LB Rheinland-Pfalz (Deposit) DEM","AST","","","","","LB Rheinland-Pfalz (Deposit) DEM","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108061","Deutsche Bank DEM Kto. 3907 11 000","AST","","","","","Deutsche Bank DEM Kto. 3907 11 000","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108062","BCI ITL Kto. 9007 8480 237","AST","","","","","BCI ITL Kto. 9007 8480 237","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108064","COMMERZBANK/EUR/3838604","AST","","","","","COMMERZBANK/EUR/3838604","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108065","Dresdner DEM Kto. 18 00 103","AST","","","","","Dresdner DEM Kto. 18 00 103","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108066","COMMERZBANK/EUR/3840022","AST","","","","","COMMERZBANK/EUR/3840022","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108067","Dresdner DEM Kto. 18 11 022","AST","","","","","Dresdner DEM Kto. 18 11 022","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108068","Den Danske DEM Kto. 444 097 00 95","AST","","","","","Den Danske DEM Kto. 444 097 00 95","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108069","Den Norske DEM Kto. 5003 0438 571","AST","","","","","Den Norske DEM Kto. 5003 0438 571","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108074","Dresdner Bank/USD/1811022","AST","","","","","Dresdner Bank/USD/1811022","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108075","COMMERZBANK/USD/3840022","AST","","","","","COMMERZBANK/USD/3840022","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108076","Coba GBP Kto.38 400 22 GBP","AST","","","","","Coba GBP Kto.38 400 22 GBP","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108083","Banktransfer A/R '1'","AST","","","","","Banktransfer A/R '1'","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108084","Banktransfer A/R '2'","AST","","","","","Banktransfer A/R '2'","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"01108085","National Westminister Bank","AST","","","","","National Westminister Bank","","","","","","","","","ENDDE","","","","","","","","","","L57_CASH"
"06200000","Advances & Deposits","AST","","","","","Advances & Deposits","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"15109000","Goodwill - Reconciliation","AST","","","","","Goodwill - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L291_GOODWILLGROSS"
"15109599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L291_GOODWILLGROSS"
"15120000","Accumulated Amortization of Goodwill","AST","","","","","Accumulated Amortization of Goodwill","","","","","","","","","ENDDE","","","","","","","","","","L292_GOODWILLAD"
"15129000","Accum Amortiz Goodwill - Reconciliation","AST","","","","","Accum Amortiz Goodwill - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L292_GOODWILLAD"
"15129599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L292_GOODWILLAD"
"15200000","Patents, Licenses & Other Intangibles - Gross","AST","","","","","Patents, Licenses & Other Intangibles - Gross","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15200008","Patents - Other Intangibles","AST","","","","","Patents - Other Intangibles","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15200009","Customer Lists - Other Intangibles","AST","","","","","Customer Lists - Other Intangibles","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15200010","Trademarks - Other Intangibles","AST","","","","","Trademarks - Other Intangibles","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15200011","Technology - Other Intangibles","AST","","","","","Technology - Other Intangibles","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15200012","Licenses - Other Intangibles","AST","","","","","Licenses - Other Intangibles","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15200013","Non-Competes - Other Intangibles","AST","","","","","Non-Competes - Other Intangibles","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15200017","Supply Agreements","AST","","","","","Supply Agreements","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15209000","Patents, Licenses & Other Intan - Reconciliation","AST","","","","","Patents, Licenses & Other Intan - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15209599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"15220000","Patents, Licenses & Other Intangibles - Acc Amort","AST","","","","","Patents, Licenses & Other Intangibles - Acc Amort","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"15220008","Patents - Accum. Amortization","AST","","","","","Patents - Accum. Amortization","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"15220009","Customer Lists - Accum. Amortization","AST","","","","","Customer Lists - Accum. Amortization","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"15220011","Technology - Accum. Amortization","AST","","","","","Technology - Accum. Amortization","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"15220012","Licenses - Accum. Amortization","AST","","","","","Licenses - Accum. Amortization","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"15224000","Amort Cap Interest(FAS 34)-Bld & Srv Imp Man.AdjJE","AST","","","","","Amort Cap Interest(FAS 34)-Bld & Srv Imp Man.AdjJE","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"15229000","Acc Amort Patents, Lic & Oth Intan- Reconciliation","AST","","","","","Acc Amort Patents, Lic & Oth Intan- Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"15229599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L282_PATLICAD"
"16100000","Organization Expenses","AST","","","","","Organization Expenses","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16100001","Organization Expenses SAP Implementation","AST","","","","","Organization Expenses SAP Implementation","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16100004","New Road Building 4 / Friedrichsgaber Weg","AST","","","","","New Road Building 4 / Friedrichsgaber Weg","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"16100007","Arbeitspaltzanlage Foelschow","AST","","","","","Arbeitspaltzanlage Foelschow","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"16100008","Rebuilding Building 22, Admin, Overrun SO 617642","AST","","","","","Rebuilding Building 22, Admin, Overrun SO 617642","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"16120000","Preoperating Expenses","AST","","","","","Preoperating Expenses","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16160000","Other Miscellaneous Deferred Charges","AST","","","","","Other Miscellaneous Deferred Charges","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"16180000","Customer Leased/Hired Equipment","AST","","","","","Customer Leased/Hired Equipment","","","","","","","","","ENDDE","","","","","","","","","","L38_LOANSRECSUBS"
"08180000","Prepaid Royalties","AST","","","","","Prepaid Royalties","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08180500","Prepaid Royalties FX Revaluation","AST","","","","","Prepaid Royalties FX Revaluation","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08200000","Prepaid Employee Expense Advances","AST","","","","","Prepaid Employee Expense Advances","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08200004","Permanent Advances","AST","","","","","Permanent Advances","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08209599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08220000","Prepaid Other","AST","","","","","Prepaid Other","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08220002","Miscellaneous","AST","","","","","Miscellaneous","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08220045","Prepaid Exp. Chemical Association","AST","","","","","Prepaid Exp. Chemical Association","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08220082","Prepaid Payment Raw Materials","AST","","","","","Prepaid Payment Raw Materials","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08220087","Prepaid Freight / Duty","AST","","","","","Prepaid Freight / Duty","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08220500","Prepaid Other FX Revaluation","AST","","","","","Prepaid Other FX Revaluation","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08230000","Capital Project Prepayments","AST","","","","","Capital Project Prepayments","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08240000","Other Current Assets","AST","","","","","Other Current Assets","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08240101","Euro Conversion Document Rounding Difference","AST","","","","","Euro Conversion Document Rounding Difference","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08240104","Euro Conversion FI/MM Rounding Diff InvMgmnt items","AST","","","","","Euro Conversion FI/MM Rounding Diff InvMgmnt items","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08240105","Euro Conversion GR/IR Rounding Diff PO Hist item","AST","","","","","Euro Conversion GR/IR Rounding Diff PO Hist item","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08240106","Euro Conversion FI-AA Rnd Diff GL items","AST","","","","","Euro Conversion FI-AA Rnd Diff GL items","","","","","","","","","ENDDE","","","","","","","","","","L58_PREPAYMENTS"
"08240108","Euro Conversion SPL Clearing Account","AST","","","","","Euro Conversion SPL Clearing Account","","","","","","","","","ENDDE","","","","","","","","","","L59_DEFTAXASSETS"
"08241003","Risk Management Assets - Current","AST","","","","","Risk Management Assets - Current","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"08241004","Risk Management Assets - Current","AST","","","","","Risk Management Assets - Current","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"08249599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"08460000","Current Deferred Tax Benefit Non U.S.","AST","","","","","Current Deferred Tax Benefit Non U.S.","","","","","","","","","ENDDE","","","","","","","","","","L59_DEFTAXASSETS"
"11100000","Investments in Consolidated Subsidiaries","AST","","","","","Investments in Consolidated Subsidiaries","","","","","","","","","ENDDE","","","","","","","","","","L37_INVCONSSUBS"
"11105000","Investments in Grace Holding","AST","","","","","Investments in Grace Holding","","","","","","","","","ENDDE","","","","","","","","","","L37_INVCONSSUBS"
"11105002","Investments in Grace Manufacturing","AST","","","","","Investments in Grace Manufacturing","","","","","","","","","ENDDE","","","","","","","","","","L37_INVCONSSUBS"
"13100000","Miscellaneous Investments","AST","","","","","Miscellaneous Investments","","","","","","","","","ENDDE","","","","","","","","","","L39_OTHERINVESTM"
"14100000","Receivables Due after One Year","AST","","","","","Receivables Due after One Year","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"14109599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"14300000","Miscellaneous Other Advances and Deposits","AST","","","","","Miscellaneous Other Advances and Deposits","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"14309599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L53_OTHERASSETS"
"15100000","Goodwill - Gross","AST","","","","","Goodwill - Gross","","","","","","","","","ENDDE","","","","","","","","","","L291_GOODWILLGROSS"
"17184000","Machinery and Equipment Manual Adjusting entries","AST","","","","","Machinery and Equipment Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L331_MACHGROSS"
"17189000","Machinery and Equipment - Reconciliation","AST","","","","","Machinery and Equipment - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L331_MACHGROSS"
"17189100","Dispenser assets - Reconciliation","AST","","","","","Dispenser assets - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L331_MACHGROSS"
"17189599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L331_MACHGROSS"
"17224000","Auto & Oth Transport Equip Manual Adj entries","AST","","","","","Auto & Oth Transport Equip Manual Adj entries","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17229000","Auto & Other Transportation Equip - Reconciliation","AST","","","","","Auto & Other Transportation Equip - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17229599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17244000","Furn, Fixt & Office Equip Manual Adjusting entries","AST","","","","","Furn, Fixt & Office Equip Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17249000","Furnit, Fixtures and Office Equip - Reconciliation","AST","","","","","Furnit, Fixtures and Office Equip - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17249599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17264000","Info Systems Hardware Manual Adjusting entries","AST","","","","","Info Systems Hardware Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17269000","Information Systems Hardware - Reconciliation","AST","","","","","Information Systems Hardware - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17269599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17284000","Info Systems Software Manual Adjusting entries","AST","","","","","Info Systems Software Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"17289000","Info Systems Capitalized Software - Reconciliation","AST","","","","","Info Systems Capitalized Software - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"17304000","Info Sys Equip Facil & Util Manual Adj entries","AST","","","","","Info Sys Equip Facil & Util Manual Adj entries","","","","","","","","","ENDDE","","","","","","","","","","L281_PATLICGROSS"
"17309000","Info Sys Equip Facil & Util Equip - Reconciliation","AST","","","","","Info Sys Equip Facil & Util Equip - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17324000","Other Properties & Equip Manual Adjusting entries","AST","","","","","Other Properties & Equip Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17329000","Other Properties & Equipment - Reconciliation","AST","","","","","Other Properties & Equipment - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L341_OTHPEGROSS"
"17420000","Capitalized Interest (FAS 34) - Build & Serv Imp","AST","","","","","Capitalized Interest (FAS 34) - Build & Serv Imp","","","","","","","","","ENDDE","","","","","","","","","","L321_LANDBLDGGROSS"
"17480000","Capitalized Interest (FAS 34) - Machinery & Equip","AST","","","","","Capitalized Interest (FAS 34) - Machinery & Equip","","","","","","","","","ENDDE","","","","","","","","","","L331_MACHGROSS"
"17900099","Capital Spending Expenses Contra Offset","AST","","","","","Capital Spending Expenses Contra Offset","","","","","","","","","ENDDE","","","","","","","","","","L35_AUC"
"17904000","Projects under Construc Manual Adjusting entries","AST","","","","","Projects under Construc Manual Adjusting entries","","","","","","","","","ENDDE","","","","","","","","","","L35_AUC"
"17909000","Projects under Construction - Reconciliation","AST","","","","","Projects under Construction - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L35_AUC"
"17909599","ECCS Edit Corrections","AST","","","","","ECCS Edit Corrections","","","","","","","","","ENDDE","","","","","","","","","","L35_AUC"
"19124000","Accum Depr & Depl Buil/Serv Imp Manual Adj entries","AST","","","","","Accum Depr & Depl Buil/Serv Imp Manual Adj entries","","","","","","","","","ENDDE","","","","","","","","","","L322_LANDBLDGAD"
"19129000","Acc Dep - Building & Serv Improv - Reconciliation","AST","","","","","Acc Dep - Building & Serv Improv - Reconciliation","","","","","","","","","ENDDE","","","","","","","","","","L322_LANDBLDGAD"
